file	line	operation	signals	source	disposition
src/app/component/linkage-table/linkage-table.component.ts	180	changeLinkProp	scale boundary	x: Number(($event.target as HTMLInputElement).value) * MODEL_SCALE,	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	190	changeLinkProp	scale boundary	y: Number(($event.target as HTMLInputElement).value) * MODEL_SCALE,	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	215	changeForceProp	scale boundary	Number(($event.target as HTMLInputElement).value) * MODEL_SCALE,	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	227	changeForceProp	scale boundary	Number(($event.target as HTMLInputElement).value) * MODEL_SCALE	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	267	typeOfJoint	legacy record	case RealJoint:	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	269	typeOfJoint	legacy record	case RevJoint:	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	271	typeOfJoint	legacy record	case PrisJoint:	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	279	typeofLink	legacy record	case RealLink:	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	281	typeofLink	legacy record	case SliderBlock:	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	288	getJointAngle	legacy record	if (!(joint instanceof PrisJoint)) {	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	295	getLinkProp	legacy record	if (!(link instanceof RealLink)) {	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	313	connectedJoints	legacy record	if (!(joint instanceof PrisJoint || joint instanceof RevJoint)) {	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	316	connectedJoints	point graph	return joint.connectedJoints;	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	323	getJoints	point graph	return this.mechanismService.joints.filter((joint) => {	pending S6/S7 semantic disposition
src/app/component/linkage-table/linkage-table.component.ts	330	getLinks	point graph	return this.mechanismService.links;	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	4	<module>	legacy record	import { RealJoint } from '../../model/joint';	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	5	<module>	legacy record	import { RealLink } from '../../model/link';	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	6	<module>	legacy authority	import { MechanismService } from '../../services/mechanism.service';	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	8	<module>	legacy authority	import { ActiveObjService } from '../../services/active-obj.service';	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	31	sweepOf	legacy record	function sweepOf(link: RealLink, solved: Mechanism): boolean | undefined {	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	32	sweepOf	point graph	const frames = solved.joints;	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	34	sweepOf	point graph; legacy record	const pivot = link.joints.find((joint) => (joint as RealJoint).ground);	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	35	sweepOf	point graph	const arm = link.joints.find((joint) => joint !== pivot);	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	80	<module>	legacy authority	mechanism = inject(MechanismService);	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	81	<module>	legacy authority	activeObj = inject(ActiveObjService);	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	145	links	point graph	return partition.links	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	146	links	legacy record	.filter((link): link is RealLink => link instanceof RealLink)	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	162	roleOf	legacy record	private roleOf(link: RealLink): string {	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	163	roleOf	point graph; legacy record	if (link.joints.some((joint) => (joint as RealJoint).input)) {	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	166	roleOf	point graph; legacy record	const grounded = link.joints.filter((joint) => (joint as RealJoint).ground).length;	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	170	roleOf	point graph	if (grounded > 1 || link.joints.length < 2) {	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	189	turnsFully	legacy record	private turnsFully(link: RealLink): boolean | undefined {	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	205	lengthOf	legacy record	private lengthOf(link: RealLink): string {	pending S6/S7 semantic disposition
src/app/component/mechanism-panel/mechanism-panel.component.ts	206	lengthOf	point graph	const ends = link.joints;	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	12	<module>	legacy record	import { RealJoint } from '../../model/joint';	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	13	<module>	legacy record	import { LinkHold, RealLink } from '../../model/link';	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	14	<module>	scale boundary	import { MODEL_SCALE } from '../../model/render-scale';	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	17	<module>	legacy authority	import { ActiveObjService } from '../../services/active-obj.service';	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	19	<module>	legacy authority	import { MechanismService } from '../../services/mechanism.service';	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	20	<module>	legacy authority	import { GridUtilsService } from '../../services/grid-utils.service';	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	26	<module>	legacy authority	import { SvgGridService } from '../../services/svg-grid.service';	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	58	<module>	legacy authority	readonly active = inject(ActiveObjService);	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	59	<module>	legacy authority	private mechanism = inject(MechanismService);	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	61	<module>	legacy authority	private grid = inject(GridUtilsService);	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	66	<module>	legacy authority	private svgGrid = inject(SvgGridService);	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	195	joints	legacy record	get joints(): RealJoint[] {	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	196	joints	legacy record	return this.active.selectedParts.filter((part): part is RealJoint => part instanceof RealJoint);	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	199	links	legacy record	get links(): RealLink[] {	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	200	links	legacy record	return this.active.selectedParts.filter((part): part is RealLink => part instanceof RealLink);	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	204	homogeneousJoints	point graph	return this.joints.length > 0 && this.joints.length === this.active.selectedParts.length;	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	208	homogeneousLinks	point graph	return this.links.length > 0 && this.links.length === this.active.selectedParts.length;	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	287	ordinaryBinaryLinks	point graph	this.links.every(	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	289	ordinaryBinaryLinks	point graph	link.joints.length === 2 &&	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	290	ordinaryBinaryLinks	point graph	link.subset.length === 0 &&	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	298	selectionLabel	point graph	[this.joints.length, 'joint', 'joints'],	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	299	selectionLabel	point graph	[this.links.length, 'link', 'links'],	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	314	jointValue	point graph	this.joints.map((joint) => joint[axis]),	pending S6/S7 semantic disposition
src/app/component/multi-edit-panel/multi-edit-panel.component.ts	321	linkValue	point graph	this.links.map((link) => (field === 'angle' ? link.angleRad : link[field])),	pending S6/S7 semantic disposition
